date,excel_row,CHECK_SUM_TOTALES_EMPRESA,TOTAL_MERCADO,diff_mercado,check,company,CHECK_SUM_SERVICIOS,TOTAL_EMPRESA,diff_empresa,row_excel,raw_date,expected_date,parsed_raw_date,raw_date_unparseable,raw_date_mismatch_expected
,,,,,fechas,,,,,164.0,Ago 2021,2021-08-01,2021-08-01,False,False
,,,,,fechas,,,,,165.0,Sep 2021,2021-09-01,2021-09-01,False,False
,,,,,fechas,,,,,166.0,Oct 2021,2021-10-01,2021-10-01,False,False
,,,,,fechas,,,,,167.0,Nov 2021,2021-11-01,2021-11-01,False,False
,,,,,fechas,,,,,168.0,2021,2021-12-01,,True,False
,,,,,fechas,,,,,169.0,Ene 2022,2022-01-01,2022-01-01,False,False
,,,,,fechas,,,,,170.0,Feb 2022,2022-02-01,2022-02-01,False,False
,,,,,fechas,,,,,171.0,Mar 2022,2022-03-01,2022-03-01,False,False
,,,,,fechas,,,,,172.0,Abr 2022,2022-04-01,2022-04-01,False,False
,,,,,fechas,,,,,173.0,May 2022,2022-05-01,2022-05-01,False,False
,,,,,fechas,,,,,174.0,Jun 2022,2022-06-01,2022-06-01,False,False
,,,,,fechas,,,,,175.0,Jul 2022,2022-07-01,2022-07-01,False,False
,,,,,fechas,,,,,176.0,Ago 2022,2022-08-01,2022-08-01,False,False
,,,,,fechas,,,,,177.0,Sep 2022,2022-09-01,2022-09-01,False,False
,,,,,fechas,,,,,178.0,Oct 2022,2022-10-01,2022-10-01,False,False
,,,,,fechas,,,,,179.0,Nov 2022,2022-11-01,2022-11-01,False,False
,,,,,fechas,,,,,180.0,2022,2022-12-01,,True,False
,,,,,fechas,,,,,181.0,Ene 2023,2023-01-01,2023-01-01,False,False
,,,,,fechas,,,,,182.0,Feb 2023,2023-02-01,2023-02-01,False,False
,,,,,fechas,,,,,183.0,Mar 2023,2023-03-01,2023-03-01,False,False
,,,,,fechas,,,,,184.0,Abr 2023,2023-04-01,2023-04-01,False,False
,,,,,fechas,,,,,185.0,May 2023,2023-05-01,2023-05-01,False,False
,,,,,fechas,,,,,186.0,Jun 2023,2023-06-01,2023-06-01,False,False
,,,,,fechas,,,,,187.0,Jul 2023,2023-07-01,2023-07-01,False,False
,,,,,fechas,,,,,188.0,Ago 2023,2023-08-01,2023-08-01,False,False
,,,,,fechas,,,,,189.0,Sep 2023,2023-09-01,2023-09-01,False,False
,,,,,fechas,,,,,190.0,Oct 2023,2023-10-01,2023-10-01,False,False
,,,,,fechas,,,,,191.0,Nov 2023,2023-11-01,2023-11-01,False,False
,,,,,fechas,,,,,192.0,2023,2023-12-01,,True,False
,,,,,fechas,,,,,193.0,Ene2024,2024-01-01,2024-01-01,False,False
,,,,,fechas,,,,,194.0,Feb2024,2024-02-01,2024-02-01,False,False
,,,,,fechas,,,,,195.0,Mar2024,2024-03-01,2024-03-01,False,False
,,,,,fechas,,,,,196.0,Abr2024,2024-04-01,2024-04-01,False,False
,,,,,fechas,,,,,197.0,May2024,2024-05-01,2024-05-01,False,False
,,,,,fechas,,,,,198.0,Jun2024,2024-06-01,2024-06-01,False,False
,,,,,fechas,,,,,199.0,Jul2024,2024-07-01,2024-07-01,False,False
,,,,,fechas,,,,,200.0,Ago2024,2024-08-01,2024-08-01,False,False
,,,,,fechas,,,,,201.0,Sep2024,2024-09-01,2024-09-01,False,False
,,,,,fechas,,,,,202.0,Oct2024,2024-10-01,2024-10-01,False,False
,,,,,fechas,,,,,203.0,Nov2024,2024-11-01,2024-11-01,False,False
,,,,,fechas,,,,,204.0,2024,2024-12-01,,True,False
,,,,,fechas,,,,,205.0,Ene2025,2025-01-01,2025-01-01,False,False
,,,,,fechas,,,,,206.0,Feb2025,2025-02-01,2025-02-01,False,False
,,,,,fechas,,,,,207.0,Mar2025,2025-03-01,2025-03-01,False,False
,,,,,fechas,,,,,208.0,Abr 2024,2025-04-01,2024-04-01,False,True
,,,,,fechas,,,,,209.0,May2025,2025-05-01,2025-05-01,False,False
,,,,,fechas,,,,,210.0,Jun2025,2025-06-01,2025-06-01,False,False
,,,,,fechas,,,,,211.0,Jul2025,2025-07-01,2025-07-01,False,False
,,,,,fechas,,,,,212.0,Ago2025,2025-08-01,2025-08-01,False,False
,,,,,fechas,,,,,213.0,Sep2025,2025-09-01,2025-09-01,False,False
,,,,,fechas,,,,,214.0,Oct2025,2025-10-01,2025-10-01,False,False
,,,,,fechas,,,,,215.0,Nota 1:,2025-11-01,,True,False
