date,company,category,value,source
2016-12-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8726823.0,servicios
2016-12-01,OTECEL S.A.,TELEFONIA,1894390.0,servicios
2016-12-01,OTECEL S.A.,TELEFONIA E INTERNET,2463919.0,servicios
2016-12-01,OTECEL S.A.,INTERNET,28538.0,servicios
2016-12-01,OTECEL S.A.,DATOS,193245.0,servicios
2016-12-01,OTECEL S.A.,TOTAL_EMPRESA,4580092.0,servicios
2016-12-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4580092.0,servicios
2016-12-01,CNT EP,TELEFONIA,555798.0,servicios
2016-12-01,CNT EP,TELEFONIA E INTERNET,793919.0,servicios
2016-12-01,CNT EP,INTERNET,49001.0,servicios
2016-12-01,CNT EP,DATOS,142501.0,servicios
2016-12-01,CNT EP,TOTAL_EMPRESA,1541219.0,servicios
2016-12-01,CNT EP,CHECK_SUM_SERVICIOS,1541219.0,servicios
2016-12-01,TOTAL_MERCADO,TOTAL_MERCADO,14848134.0,servicios
2016-12-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14848134.0,servicios
2017-01-01,CONECEL S.A.,TELEFONIA,3781677.0,servicios
2017-01-01,CONECEL S.A.,TELEFONIA E INTERNET,4361110.23063727,servicios
2017-01-01,CONECEL S.A.,INTERNET,359855.0,servicios
2017-01-01,CONECEL S.A.,DATOS,238176.70059930382,servicios
2017-01-01,CONECEL S.A.,TOTAL_EMPRESA,8740818.931236574,servicios
2017-01-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8740818.931236574,servicios
2017-01-01,OTECEL S.A.,TELEFONIA,1968886.0,servicios
2017-01-01,OTECEL S.A.,TELEFONIA E INTERNET,2337319.0,servicios
2017-01-01,OTECEL S.A.,INTERNET,26237.0,servicios
2017-01-01,OTECEL S.A.,DATOS,193308.0,servicios
2017-01-01,OTECEL S.A.,TOTAL_EMPRESA,4525750.0,servicios
2017-01-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4525750.0,servicios
2017-01-01,CNT EP,TELEFONIA,595882.0,servicios
2017-01-01,CNT EP,TELEFONIA E INTERNET,822375.0,servicios
2017-01-01,CNT EP,INTERNET,45849.0,servicios
2017-01-01,CNT EP,DATOS,142551.0,servicios
2017-01-01,CNT EP,TOTAL_EMPRESA,1606657.0,servicios
2017-01-01,CNT EP,CHECK_SUM_SERVICIOS,1606657.0,servicios
2017-01-01,TOTAL_MERCADO,TOTAL_MERCADO,14873225.931236574,servicios
2017-01-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14873225.931236574,servicios
2017-02-01,CONECEL S.A.,TELEFONIA,4650734.0,servicios
2017-02-01,CONECEL S.A.,TELEFONIA E INTERNET,3509757.0,servicios
2017-02-01,CONECEL S.A.,INTERNET,464541.0,servicios
2017-02-01,CONECEL S.A.,DATOS,131655.0,servicios
2017-02-01,CONECEL S.A.,TOTAL_EMPRESA,8756687.0,servicios
2017-02-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8756687.0,servicios
2017-02-01,OTECEL S.A.,TELEFONIA,2117102.0,servicios
2017-02-01,OTECEL S.A.,TELEFONIA E INTERNET,2242092.0,servicios
2017-02-01,OTECEL S.A.,INTERNET,24571.0,servicios
2017-02-01,OTECEL S.A.,DATOS,195167.0,servicios
2017-02-01,OTECEL S.A.,TOTAL_EMPRESA,4578932.0,servicios
2017-02-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4578932.0,servicios
2017-02-01,CNT EP,TELEFONIA,600838.0,servicios
2017-02-01,CNT EP,TELEFONIA E INTERNET,843496.0,servicios
2017-02-01,CNT EP,INTERNET,46950.0,servicios
2017-02-01,CNT EP,DATOS,142578.0,servicios
2017-02-01,CNT EP,TOTAL_EMPRESA,1633862.0,servicios
2017-02-01,CNT EP,CHECK_SUM_SERVICIOS,1633862.0,servicios
2017-02-01,TOTAL_MERCADO,TOTAL_MERCADO,14969481.0,servicios
2017-02-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14969481.0,servicios
2017-03-01,CONECEL S.A.,TELEFONIA,4121899.0,servicios
2017-03-01,CONECEL S.A.,TELEFONIA E INTERNET,4082575.0,servicios
2017-03-01,CONECEL S.A.,INTERNET,438741.0,servicios
2017-03-01,CONECEL S.A.,DATOS,127616.0,servicios
2017-03-01,CONECEL S.A.,TOTAL_EMPRESA,8770831.0,servicios
2017-03-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8770831.0,servicios
2017-03-01,OTECEL S.A.,TELEFONIA,2018174.0,servicios
2017-03-01,OTECEL S.A.,TELEFONIA E INTERNET,2306161.0,servicios
2017-03-01,OTECEL S.A.,INTERNET,22865.0,servicios
2017-03-01,OTECEL S.A.,DATOS,197905.0,servicios
2017-03-01,OTECEL S.A.,TOTAL_EMPRESA,4545105.0,servicios
2017-03-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4545105.0,servicios
2017-03-01,CNT EP,TELEFONIA,606488.0,servicios
2017-03-01,CNT EP,TELEFONIA E INTERNET,859675.0,servicios
2017-03-01,CNT EP,INTERNET,46913.0,servicios
2017-03-01,CNT EP,DATOS,142055.0,servicios
2017-03-01,CNT EP,TOTAL_EMPRESA,1655131.0,servicios
2017-03-01,CNT EP,CHECK_SUM_SERVICIOS,1655131.0,servicios
2017-03-01,TOTAL_MERCADO,TOTAL_MERCADO,14971067.0,servicios
2017-03-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14971067.0,servicios
2017-04-01,CONECEL S.A.,TELEFONIA,4060507.0,servicios
2017-04-01,CONECEL S.A.,TELEFONIA E INTERNET,4143732.0,servicios
2017-04-01,CONECEL S.A.,INTERNET,448390.0,servicios
2017-04-01,CONECEL S.A.,DATOS,127099.0,servicios
2017-04-01,CONECEL S.A.,TOTAL_EMPRESA,8779728.0,servicios
2017-04-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8779728.0,servicios
2017-04-01,OTECEL S.A.,TELEFONIA,2041973.0,servicios
2017-04-01,OTECEL S.A.,TELEFONIA E INTERNET,2341274.0,servicios
2017-04-01,OTECEL S.A.,INTERNET,21178.0,servicios
2017-04-01,OTECEL S.A.,DATOS,198905.0,servicios
2017-04-01,OTECEL S.A.,TOTAL_EMPRESA,4603330.0,servicios
2017-04-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4603330.0,servicios
2017-04-01,CNT EP,TELEFONIA,649741.0,servicios
2017-04-01,CNT EP,TELEFONIA E INTERNET,883450.0,servicios
2017-04-01,CNT EP,INTERNET,46015.0,servicios
2017-04-01,CNT EP,DATOS,142203.0,servicios
2017-04-01,CNT EP,TOTAL_EMPRESA,1721409.0,servicios
2017-04-01,CNT EP,CHECK_SUM_SERVICIOS,1721409.0,servicios
2017-04-01,TOTAL_MERCADO,TOTAL_MERCADO,15104467.0,servicios
2017-04-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,15104467.0,servicios
2017-05-01,CONECEL S.A.,TELEFONIA,4043348.0,servicios
2017-05-01,CONECEL S.A.,TELEFONIA E INTERNET,4145014.0,servicios
2017-05-01,CONECEL S.A.,INTERNET,486896.0,servicios
2017-05-01,CONECEL S.A.,DATOS,125964.0,servicios
2017-05-01,CONECEL S.A.,TOTAL_EMPRESA,8801222.0,servicios
2017-05-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8801222.0,servicios
2017-05-01,OTECEL S.A.,TELEFONIA,1932773.0,servicios
2017-05-01,OTECEL S.A.,TELEFONIA E INTERNET,2384417.0,servicios
2017-05-01,OTECEL S.A.,INTERNET,22387.0,servicios
2017-05-01,OTECEL S.A.,DATOS,197576.0,servicios
2017-05-01,OTECEL S.A.,TOTAL_EMPRESA,4537153.0,servicios
2017-05-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4537153.0,servicios
2017-05-01,CNT EP,TELEFONIA,648615.0,servicios
2017-05-01,CNT EP,TELEFONIA E INTERNET,888179.0,servicios
2017-05-01,CNT EP,INTERNET,45614.0,servicios
2017-05-01,CNT EP,DATOS,141075.0,servicios
2017-05-01,CNT EP,TOTAL_EMPRESA,1723483.0,servicios
2017-05-01,CNT EP,CHECK_SUM_SERVICIOS,1723483.0,servicios
2017-05-01,TOTAL_MERCADO,TOTAL_MERCADO,15061858.0,servicios
2017-05-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,15061858.0,servicios
2017-06-01,CONECEL S.A.,TELEFONIA,3934455.0,servicios
2017-06-01,CONECEL S.A.,TELEFONIA E INTERNET,4440228.0,servicios
2017-06-01,CONECEL S.A.,INTERNET,318690.0,servicios
2017-06-01,CONECEL S.A.,DATOS,128203.0,servicios
2017-06-01,CONECEL S.A.,TOTAL_EMPRESA,8821576.0,servicios
2017-06-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8821576.0,servicios
2017-06-01,OTECEL S.A.,TELEFONIA,1723795.0,servicios
2017-06-01,OTECEL S.A.,TELEFONIA E INTERNET,2532986.0,servicios
2017-06-01,OTECEL S.A.,INTERNET,18226.0,servicios
2017-06-01,OTECEL S.A.,DATOS,204042.0,servicios
2017-06-01,OTECEL S.A.,TOTAL_EMPRESA,4479049.0,servicios
2017-06-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4479049.0,servicios
2017-06-01,CNT EP,TELEFONIA,648146.0,servicios
2017-06-01,CNT EP,TELEFONIA E INTERNET,896969.0,servicios
2017-06-01,CNT EP,INTERNET,44644.0,servicios
2017-06-01,CNT EP,DATOS,86387.0,servicios
2017-06-01,CNT EP,TOTAL_EMPRESA,1676146.0,servicios
2017-06-01,CNT EP,CHECK_SUM_SERVICIOS,1676146.0,servicios
2017-06-01,TOTAL_MERCADO,TOTAL_MERCADO,14976771.0,servicios
2017-06-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14976771.0,servicios
2017-07-01,CONECEL S.A.,TELEFONIA,3786289.0,servicios
2017-07-01,CONECEL S.A.,TELEFONIA E INTERNET,4561122.0,servicios
2017-07-01,CONECEL S.A.,INTERNET,294371.0,servicios
2017-07-01,CONECEL S.A.,DATOS,109815.0,servicios
2017-07-01,CONECEL S.A.,TOTAL_EMPRESA,8751597.0,servicios
2017-07-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8751597.0,servicios
2017-07-01,OTECEL S.A.,TELEFONIA,1530381.0,servicios
2017-07-01,OTECEL S.A.,TELEFONIA E INTERNET,2724227.0,servicios
2017-07-01,OTECEL S.A.,INTERNET,16819.0,servicios
2017-07-01,OTECEL S.A.,DATOS,203029.0,servicios
2017-07-01,OTECEL S.A.,TOTAL_EMPRESA,4474456.0,servicios
2017-07-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4474456.0,servicios
2017-07-01,CNT EP,TELEFONIA,757098.0,servicios
2017-07-01,CNT EP,TELEFONIA E INTERNET,941012.0,servicios
2017-07-01,CNT EP,INTERNET,44604.0,servicios
2017-07-01,CNT EP,DATOS,86443.0,servicios
2017-07-01,CNT EP,TOTAL_EMPRESA,1829157.0,servicios
2017-07-01,CNT EP,CHECK_SUM_SERVICIOS,1829157.0,servicios
2017-07-01,TOTAL_MERCADO,TOTAL_MERCADO,15055210.0,servicios
2017-07-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,15055210.0,servicios
2017-08-01,CONECEL S.A.,TELEFONIA,3698251.0,servicios
2017-08-01,CONECEL S.A.,TELEFONIA E INTERNET,4573083.0,servicios
2017-08-01,CONECEL S.A.,INTERNET,282999.0,servicios
2017-08-01,CONECEL S.A.,DATOS,127700.0,servicios
2017-08-01,CONECEL S.A.,TOTAL_EMPRESA,8682033.0,servicios
2017-08-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8682033.0,servicios
2017-08-01,OTECEL S.A.,TELEFONIA,1504078.0,servicios
2017-08-01,OTECEL S.A.,TELEFONIA E INTERNET,2760298.0,servicios
2017-08-01,OTECEL S.A.,INTERNET,16837.0,servicios
2017-08-01,OTECEL S.A.,DATOS,204589.0,servicios
2017-08-01,OTECEL S.A.,TOTAL_EMPRESA,4485802.0,servicios
2017-08-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4485802.0,servicios
2017-08-01,CNT EP,TELEFONIA,793706.0,servicios
2017-08-01,CNT EP,TELEFONIA E INTERNET,958188.0,servicios
2017-08-01,CNT EP,INTERNET,43441.0,servicios
2017-08-01,CNT EP,DATOS,86827.0,servicios
2017-08-01,CNT EP,TOTAL_EMPRESA,1882162.0,servicios
2017-08-01,CNT EP,CHECK_SUM_SERVICIOS,1882162.0,servicios
2017-08-01,TOTAL_MERCADO,TOTAL_MERCADO,15049997.0,servicios
2017-08-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,15049997.0,servicios
2017-09-01,CONECEL S.A.,TELEFONIA,3689519.0,servicios
2017-09-01,CONECEL S.A.,TELEFONIA E INTERNET,4544379.0,servicios
2017-09-01,CONECEL S.A.,INTERNET,270813.0,servicios
2017-09-01,CONECEL S.A.,DATOS,106842.0,servicios
2017-09-01,CONECEL S.A.,TOTAL_EMPRESA,8611553.0,servicios
2017-09-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8611553.0,servicios
2017-09-01,OTECEL S.A.,TELEFONIA,1477381.0,servicios
2017-09-01,OTECEL S.A.,TELEFONIA E INTERNET,2804418.0,servicios
2017-09-01,OTECEL S.A.,INTERNET,14295.0,servicios
2017-09-01,OTECEL S.A.,DATOS,205222.0,servicios
2017-09-01,OTECEL S.A.,TOTAL_EMPRESA,4501316.0,servicios
2017-09-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4501316.0,servicios
2017-09-01,CNT EP,TELEFONIA,828070.0,servicios
2017-09-01,CNT EP,TELEFONIA E INTERNET,967050.0,servicios
2017-09-01,CNT EP,INTERNET,42166.0,servicios
2017-09-01,CNT EP,DATOS,87066.0,servicios
2017-09-01,CNT EP,TOTAL_EMPRESA,1924352.0,servicios
2017-09-01,CNT EP,CHECK_SUM_SERVICIOS,1924352.0,servicios
2017-09-01,TOTAL_MERCADO,TOTAL_MERCADO,15037221.0,servicios
2017-09-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,15037221.0,servicios
2017-10-01,CONECEL S.A.,TELEFONIA,3609681.0,servicios
2017-10-01,CONECEL S.A.,TELEFONIA E INTERNET,4501285.0,servicios
2017-10-01,CONECEL S.A.,INTERNET,300189.0,servicios
2017-10-01,CONECEL S.A.,DATOS,110392.0,servicios
2017-10-01,CONECEL S.A.,TOTAL_EMPRESA,8521547.0,servicios
2017-10-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8521547.0,servicios
2017-10-01,OTECEL S.A.,TELEFONIA,1452680.6312864288,servicios
2017-10-01,OTECEL S.A.,TELEFONIA E INTERNET,2777904.368713571,servicios
2017-10-01,OTECEL S.A.,INTERNET,13626.202748863961,servicios
2017-10-01,OTECEL S.A.,DATOS,195714.79725113604,servicios
2017-10-01,OTECEL S.A.,TOTAL_EMPRESA,4439926.0,servicios
2017-10-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4439926.0,servicios
2017-10-01,CNT EP,TELEFONIA,871619.0,servicios
2017-10-01,CNT EP,TELEFONIA E INTERNET,987067.0,servicios
2017-10-01,CNT EP,INTERNET,39964.0,servicios
2017-10-01,CNT EP,DATOS,87276.0,servicios
2017-10-01,CNT EP,TOTAL_EMPRESA,1985926.0,servicios
2017-10-01,CNT EP,CHECK_SUM_SERVICIOS,1985926.0,servicios
2017-10-01,TOTAL_MERCADO,TOTAL_MERCADO,14947399.0,servicios
2017-10-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14947399.0,servicios
2017-11-01,CONECEL S.A.,TELEFONIA,3395818.0,servicios
2017-11-01,CONECEL S.A.,TELEFONIA E INTERNET,4550500.0,servicios
2017-11-01,CONECEL S.A.,INTERNET,365671.0,servicios
2017-11-01,CONECEL S.A.,DATOS,109077.0,servicios
2017-11-01,CONECEL S.A.,TOTAL_EMPRESA,8421066.0,servicios
2017-11-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8421066.0,servicios
2017-11-01,OTECEL S.A.,TELEFONIA,1458717.0431860532,servicios
2017-11-01,OTECEL S.A.,TELEFONIA E INTERNET,2800779.956813947,servicios
2017-11-01,OTECEL S.A.,INTERNET,13530.42826929246,servicios
2017-11-01,OTECEL S.A.,DATOS,194490.57173070754,servicios
2017-11-01,OTECEL S.A.,TOTAL_EMPRESA,4467518.0,servicios
2017-11-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4467518.0,servicios
2017-11-01,CNT EP,TELEFONIA,910978.0,servicios
2017-11-01,CNT EP,TELEFONIA E INTERNET,1008229.0,servicios
2017-11-01,CNT EP,INTERNET,20846.0,servicios
2017-11-01,CNT EP,DATOS,87356.0,servicios
2017-11-01,CNT EP,TOTAL_EMPRESA,2027409.0,servicios
2017-11-01,CNT EP,CHECK_SUM_SERVICIOS,2027409.0,servicios
2017-11-01,TOTAL_MERCADO,TOTAL_MERCADO,14915993.0,servicios
2017-11-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14915993.0,servicios
2017-12-01,CONECEL S.A.,TELEFONIA,2951275.0,servicios
2017-12-01,CONECEL S.A.,TELEFONIA E INTERNET,4571929.0,servicios
2017-12-01,CONECEL S.A.,INTERNET,329984.0,servicios
2017-12-01,CONECEL S.A.,DATOS,107075.0,servicios
2017-12-01,CONECEL S.A.,TOTAL_EMPRESA,7960263.0,servicios
2017-12-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,7960263.0,servicios
2017-12-01,OTECEL S.A.,TELEFONIA,1485799.0185563313,servicios
2017-12-01,OTECEL S.A.,TELEFONIA E INTERNET,2849176.9814436687,servicios
2017-12-01,OTECEL S.A.,INTERNET,13906.316256590144,servicios
2017-12-01,OTECEL S.A.,DATOS,200141.68374340984,servicios
2017-12-01,OTECEL S.A.,TOTAL_EMPRESA,4549024.0,servicios
2017-12-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4549024.0,servicios
2017-12-01,CNT EP,TELEFONIA,1012184.0,servicios
2017-12-01,CNT EP,TELEFONIA E INTERNET,1011198.0,servicios
2017-12-01,CNT EP,INTERNET,30885.0,servicios
2017-12-01,CNT EP,DATOS,87850.0,servicios
2017-12-01,CNT EP,TOTAL_EMPRESA,2142117.0,servicios
2017-12-01,CNT EP,CHECK_SUM_SERVICIOS,2142117.0,servicios
2017-12-01,TOTAL_MERCADO,TOTAL_MERCADO,14651404.0,servicios
2017-12-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14651404.0,servicios
2018-01-01,CONECEL S.A.,TELEFONIA,3352155.0,servicios
2018-01-01,CONECEL S.A.,TELEFONIA E INTERNET,4206007.0,servicios
2018-01-01,CONECEL S.A.,INTERNET,310691.0,servicios
2018-01-01,CONECEL S.A.,DATOS,107177.0,servicios
2018-01-01,CONECEL S.A.,TOTAL_EMPRESA,7976030.0,servicios
2018-01-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,7976030.0,servicios
2018-01-01,OTECEL S.A.,TELEFONIA,1471403.5699961656,servicios
2018-01-01,OTECEL S.A.,TELEFONIA E INTERNET,2822286.4300038344,servicios
2018-01-01,OTECEL S.A.,INTERNET,14273.456620579149,servicios
2018-01-01,OTECEL S.A.,DATOS,205722.54337942085,servicios
2018-01-01,OTECEL S.A.,TOTAL_EMPRESA,4513686.0,servicios
2018-01-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4513686.0,servicios
2018-01-01,CNT EP,TELEFONIA,1065992.0,servicios
2018-01-01,CNT EP,TELEFONIA E INTERNET,1059323.0,servicios
2018-01-01,CNT EP,INTERNET,23402.0,servicios
2018-01-01,CNT EP,DATOS,88123.0,servicios
2018-01-01,CNT EP,TOTAL_EMPRESA,2236840.0,servicios
2018-01-01,CNT EP,CHECK_SUM_SERVICIOS,2236840.0,servicios
2018-01-01,TOTAL_MERCADO,TOTAL_MERCADO,14726556.0,servicios
2018-01-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14726556.0,servicios
2018-02-01,CONECEL S.A.,TELEFONIA,3144374.0,servicios
2018-02-01,CONECEL S.A.,TELEFONIA E INTERNET,4412099.0,servicios
2018-02-01,CONECEL S.A.,INTERNET,325672.0,servicios
2018-02-01,CONECEL S.A.,DATOS,106977.0,servicios
2018-02-01,CONECEL S.A.,TOTAL_EMPRESA,7989122.0,servicios
2018-02-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,7989122.0,servicios
2018-02-01,OTECEL S.A.,TELEFONIA,1476919.1283253627,servicios
2018-02-01,OTECEL S.A.,TELEFONIA E INTERNET,2811184.8716746373,servicios
2018-02-01,OTECEL S.A.,INTERNET,39328.973049886736,servicios
2018-02-01,OTECEL S.A.,DATOS,188248.02695011324,servicios
2018-02-01,OTECEL S.A.,TOTAL_EMPRESA,4515681.0,servicios
2018-02-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4515681.0,servicios
2018-02-01,CNT EP,TELEFONIA,1107916.0,servicios
2018-02-01,CNT EP,TELEFONIA E INTERNET,1078345.0,servicios
2018-02-01,CNT EP,INTERNET,22827.0,servicios
2018-02-01,CNT EP,DATOS,88208.0,servicios
2018-02-01,CNT EP,TOTAL_EMPRESA,2297296.0,servicios
2018-02-01,CNT EP,CHECK_SUM_SERVICIOS,2297296.0,servicios
2018-02-01,TOTAL_MERCADO,TOTAL_MERCADO,14802099.0,servicios
2018-02-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14802099.0,servicios
2018-03-01,CONECEL S.A.,TELEFONIA,3210669.0,servicios
2018-03-01,CONECEL S.A.,TELEFONIA E INTERNET,4368283.0,servicios
2018-03-01,CONECEL S.A.,INTERNET,313183.0,servicios
2018-03-01,CONECEL S.A.,DATOS,108240.0,servicios
2018-03-01,CONECEL S.A.,TOTAL_EMPRESA,8000375.0,servicios
2018-03-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8000375.0,servicios
2018-03-01,OTECEL S.A.,TELEFONIA,1464491.4798603877,servicios
2018-03-01,OTECEL S.A.,TELEFONIA E INTERNET,2823036.5201396123,servicios
2018-03-01,OTECEL S.A.,INTERNET,42391.83326388516,servicios
2018-03-01,OTECEL S.A.,DATOS,185134.16673611486,servicios
2018-03-01,OTECEL S.A.,TOTAL_EMPRESA,4515054.0,servicios
2018-03-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4515054.0,servicios
2018-03-01,CNT EP,TELEFONIA,1163917.0,servicios
2018-03-01,CNT EP,TELEFONIA E INTERNET,1103255.0,servicios
2018-03-01,CNT EP,INTERNET,22872.0,servicios
2018-03-01,CNT EP,DATOS,88231.0,servicios
2018-03-01,CNT EP,TOTAL_EMPRESA,2378275.0,servicios
2018-03-01,CNT EP,CHECK_SUM_SERVICIOS,2378275.0,servicios
2018-03-01,TOTAL_MERCADO,TOTAL_MERCADO,14893704.0,servicios
2018-03-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14893704.0,servicios
2018-04-01,CONECEL S.A.,TELEFONIA,2948793.0,servicios
2018-04-01,CONECEL S.A.,TELEFONIA E INTERNET,4674509.0,servicios
2018-04-01,CONECEL S.A.,INTERNET,283510.0,servicios
2018-04-01,CONECEL S.A.,DATOS,109893.0,servicios
2018-04-01,CONECEL S.A.,TOTAL_EMPRESA,8016705.0,servicios
2018-04-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8016705.0,servicios
2018-04-01,OTECEL S.A.,TELEFONIA,1483436.9834392988,servicios
2018-04-01,OTECEL S.A.,TELEFONIA E INTERNET,2839480.016560701,servicios
2018-04-01,OTECEL S.A.,INTERNET,42055.5609525741,servicios
2018-04-01,OTECEL S.A.,DATOS,186336.4390474259,servicios
2018-04-01,OTECEL S.A.,TOTAL_EMPRESA,4551309.0,servicios
2018-04-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4551309.0,servicios
2018-04-01,CNT EP,TELEFONIA,1217627.0,servicios
2018-04-01,CNT EP,TELEFONIA E INTERNET,1116087.0,servicios
2018-04-01,CNT EP,INTERNET,22564.0,servicios
2018-04-01,CNT EP,DATOS,87569.0,servicios
2018-04-01,CNT EP,TOTAL_EMPRESA,2443847.0,servicios
2018-04-01,CNT EP,CHECK_SUM_SERVICIOS,2443847.0,servicios
2018-04-01,TOTAL_MERCADO,TOTAL_MERCADO,15011861.0,servicios
2018-04-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,15011861.0,servicios
2018-05-01,CONECEL S.A.,TELEFONIA,3034821.0,servicios
2018-05-01,CONECEL S.A.,TELEFONIA E INTERNET,4580487.0,servicios
2018-05-01,CONECEL S.A.,INTERNET,312726.0,servicios
2018-05-01,CONECEL S.A.,DATOS,108816.0,servicios
2018-05-01,CONECEL S.A.,TOTAL_EMPRESA,8036850.0,servicios
2018-05-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8036850.0,servicios
2018-05-01,OTECEL S.A.,TELEFONIA,1491348.7381158802,servicios
2018-05-01,OTECEL S.A.,TELEFONIA E INTERNET,2850874.26188412,servicios
2018-05-01,OTECEL S.A.,INTERNET,44967.157472712155,servicios
2018-05-01,OTECEL S.A.,DATOS,194859.84252728787,servicios
2018-05-01,OTECEL S.A.,TOTAL_EMPRESA,4582050.0,servicios
2018-05-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4582050.0,servicios
2018-05-01,CNT EP,TELEFONIA,1258473.0,servicios
2018-05-01,CNT EP,TELEFONIA E INTERNET,1126989.0,servicios
2018-05-01,CNT EP,INTERNET,22482.0,servicios
2018-05-01,CNT EP,DATOS,87653.0,servicios
2018-05-01,CNT EP,TOTAL_EMPRESA,2495597.0,servicios
2018-05-01,CNT EP,CHECK_SUM_SERVICIOS,2495597.0,servicios
2018-05-01,TOTAL_MERCADO,TOTAL_MERCADO,15114497.0,servicios
2018-05-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,15114497.0,servicios
2018-06-01,CONECEL S.A.,TELEFONIA,3122328.0,servicios
2018-06-01,CONECEL S.A.,TELEFONIA E INTERNET,4525016.0,servicios
2018-06-01,CONECEL S.A.,INTERNET,310032.0,servicios
2018-06-01,CONECEL S.A.,DATOS,110350.0,servicios
2018-06-01,CONECEL S.A.,TOTAL_EMPRESA,8067726.0,servicios
2018-06-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8067726.0,servicios
2018-06-01,OTECEL S.A.,TELEFONIA,1508592.0135295535,servicios
2018-06-01,OTECEL S.A.,TELEFONIA E INTERNET,2871010.9864704465,servicios
2018-06-01,OTECEL S.A.,INTERNET,45187.231726254104,servicios
2018-06-01,OTECEL S.A.,DATOS,197223.7682737459,servicios
2018-06-01,OTECEL S.A.,TOTAL_EMPRESA,4622014.0,servicios
2018-06-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4622014.0,servicios
2018-06-01,CNT EP,TELEFONIA,1287144.0,servicios
2018-06-01,CNT EP,TELEFONIA E INTERNET,1138433.0,servicios
2018-06-01,CNT EP,INTERNET,20396.0,servicios
2018-06-01,CNT EP,DATOS,87839.0,servicios
2018-06-01,CNT EP,TOTAL_EMPRESA,2533812.0,servicios
2018-06-01,CNT EP,CHECK_SUM_SERVICIOS,2533812.0,servicios
2018-06-01,TOTAL_MERCADO,TOTAL_MERCADO,15223552.0,servicios
2018-06-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,15223552.0,servicios
2018-07-01,CONECEL S.A.,TELEFONIA,3125248.0,servicios
